Tx count	Block size [kB]	Apply [ms]	Reapply [ms]	Fraction of blocks [%/100]
14	7.63311636363636	2.38868727272727	0.669930909090909	5.90513602963992e-05
14	7.91946590909091	2.57175	0.805079545454546	1.88964352948477e-05
14	8.10240707964602	3.64281415929204	0.65674778761062	9.70589631053543e-05
14	8.109	6.109	0.573	2.14732219259633e-07
14	8.15181818181818	3.92272727272727	1.11436363636364	2.36205441185597e-06
14	8.26733333333333	5.05033333333333	1.50566666666667	6.441966577789e-07
14	8.27277738515901	3.68289752650177	0.815508833922262	6.07692180504763e-05
14	8.28333333333333	7.06666666666667	1.45533333333333	6.441966577789e-07
14	8.369	2.713	2.441	2.14732219259633e-07
14	8.44354166666667	5.09605357142857	0.674232142857143	7.21500256712368e-05
14	8.44676470588235	5.1510830449827	0.846477508650519	6.2057611366034e-05
14	8.507	2.6015	1.6715	4.29464438519267e-07
14	8.57747619047619	5.34371428571429	1.05938095238095	4.5093766044523e-06
14	8.74212068965517	6.68239655172414	0.702465517241379	1.24544687170587e-05
14	8.76613043478261	6.80917391304348	1.05286956521739	4.93884104297157e-06
14	8.80468852459016	6.74040983606557	0.867581967213115	2.61973307496753e-05
14	8.88716666666667	9.23	1.02625	2.5767866311156e-06
14	9.0095	2.27625	1.096	8.58928877038534e-07
14	9.03366666666667	9.10308333333333	0.864	2.5767866311156e-06
14	9.0746	8.6666	0.7226	1.07366109629817e-06
14	9.434	665.718	706.834	2.14732219259633e-07
14	10.4055	2.419	1.504	4.29464438519267e-07
14	11.5085	2.4005	0.436	8.58928877038534e-07
14	11.683875	2.49275	1.1025	1.71785775407707e-06
14	12.5082348623853	2.46247339449541	0.542801834862385	0.0001170290594965
14	12.534	17.593	0.6955	4.29464438519267e-07
14	12.6439127819549	2.56816390977444	0.658675187969925	0.000142796925807656
14	12.7528684589534	5.11704032645223	0.689027844455113	0.000447287212717816
14	12.839	6.4255	0.5665	4.29464438519267e-07
14	12.8457909887359	5.24139591155611	0.856895285773884	0.000514713129565341
14	12.8990101010101	6.79192045454546	0.715603535353535	0.00017006791765363
14	12.934484375	2.64377734375	0.81165234375	5.49714481304662e-05
14	12.9681764705882	4.86997058823529	0.562411764705882	7.30089545482753e-06
14	12.9819975454099	3.61925920471281	0.659118311242023	0.000437409530631873
14	13.0295809859155	5.34064788732394	1.04630281690141	6.09839502697359e-05
14	13.0312099337748	3.6787880794702	0.832513907284768	0.000324245651082046
14	13.0690970764618	7.09298950524738	0.86488455772114	0.000572905560984702
14	13.1251140350877	3.74347368421053	1.07628947368421	2.44794729955982e-05
14	13.1356666666667	2.64433333333333	2.074	6.441966577789e-07
14	13.1475714285714	3.33057142857143	2.27957142857143	1.50312553481743e-06
14	13.2059773371105	3.32182436260623	0.558521246458924	7.58004733986506e-05
14	13.2322426868906	7.29055471289274	1.0514593716143	0.000198197838376642
14	13.2753333333333	9.55933333333333	2.21733333333333	1.2883933155578e-06
14	13.30948	3.68796	1.42248	5.36830548149083e-06
14	13.3279016393443	9.03877049180328	0.720065573770492	1.30986653748376e-05
14	13.3800157016683	9.37142001962708	0.879219823356232	0.000218812131425566
14	13.4898	12.9122	2.4304	2.14732219259633e-06
14	13.4930666666667	5.35966666666667	1.41663333333333	6.441966577789e-06
14	13.5372570462232	9.56384780157835	1.07431567080045	0.000190467478483295
14	13.6317714285714	7.32791428571429	1.40297142857143	7.51562767408717e-06
14	13.698649122807	9.61375438596491	1.41415789473684	1.22397364977991e-05
14	13.7011666666667	7.14	2.56266666666667	1.2883933155578e-06
14	13.721275	12.308225	0.918225	3.43571550815413e-05
14	13.826375	12.250125	0.70275	1.71785775407707e-06
14	13.9797777777778	17.7126666666667	0.879444444444444	1.9325899733367e-06
14	14.021375	5.338125	2.607	1.71785775407707e-06
14	14.0520250896057	12.5339139784946	1.10770250896057	5.99102891734377e-05
14	14.0821777777778	12.5836888888889	1.41908888888889	9.6629498666835e-06
14	14.1668571428571	78.182	62.1056428571429	3.00625106963487e-06
14	14.3360555555556	17.0517222222222	1.42294444444444	3.8651799466734e-06
14	14.5230217391304	16.5914782608696	1.11484782608696	9.87768208594314e-06
14	17.6546	2.6428	1.422	1.07366109629817e-06
14	18.222	2.6524	1.1106	1.07366109629817e-06
14	18.4338382352941	2.74966176470588	0.811205882352941	1.46017909096551e-05
14	18.72418	2.633535	0.54499	4.29464438519267e-05
14	18.75485	2.69606666666667	0.649929166666667	5.1535732622312e-05
14	19.38	2.5285	2.2845	4.29464438519267e-07
14	19.548125	3.6449375	2.415	3.43571550815413e-06
14	19.7919483870968	3.79104516129032	1.06805806451613	3.32834939852432e-05
14	19.9591261859583	3.76680123339658	0.831733870967742	0.000452655518199307
14	19.9591782920469	3.71182887874837	0.654020534550195	0.000658798448688555
14	20.0066721311475	9.84043442622951	1.40345901639344	2.61973307496753e-05
14	20.0225454545455	7.12318181818182	0.565454545454546	2.36205441185597e-06
14	20.0441935483871	3.72070967741935	1.4611935483871	6.65669879704864e-06
14	20.0542322970639	7.27692400690846	1.05747322970639	0.000248659909902655
14	20.1916657997399	3.51070351105332	0.559109232769831	0.000165129076610658
14	20.2307764606266	7.13952780129834	0.865145921535422	0.000760796252836881
14	20.2596032608696	9.40699184782609	0.874435326086956	0.000395107283437725
14	20.306207325501	9.65207394609537	1.07976226675881	0.000310717521268689
14	20.3189931972789	5.18069614512472	0.855788548752835	0.000757575269547987
14	20.3786428571429	5.22814285714286	1.4375	1.80375064178092e-05
14	20.4041444201313	5.28059737417943	1.06745951859956	9.81326242016524e-05
14	20.4320714285714	12.9758125	1.40232142857143	2.40500085570789e-05
14	20.4441162790698	35.4903255813954	19.5623255813954	9.23348542816423e-06
14	20.4568965517241	17.5591494252874	1.13115517241379	3.73634061511762e-05
14	20.507278780336	5.09576944617299	0.67667548226509	0.000690149352700462
14	20.5215977011494	7.13204597701149	1.45965517241379	1.86817030755881e-05
14	20.5365213270142	12.5678957345972	1.10900473933649	0.000135925494791348
14	20.5512	5.242725	2.224625	8.58928877038534e-06
14	20.6152857142857	18.323	0.674428571428572	3.00625106963487e-06
14	20.6195059347181	6.91534792284867	0.704929525222552	0.000289459031561986
14	20.621282674772	12.3574468085106	0.899395136778116	7.06469001364194e-05
14	20.6321323529412	17.7304705882353	1.42064705882353	1.46017909096551e-05
14	20.6355730994152	9.13162573099415	0.711421052631579	3.67192094933973e-05
14	20.7412580645161	7.23303225806452	2.20474193548387	6.65669879704864e-06
14	21.0183818181818	4.78326363636364	0.563963636363637	2.36205441185597e-05
14	21.03528	12.43744	0.70132	5.36830548149083e-06
14	21.2459682539683	18.3447777777778	0.875285714285714	1.35281298133569e-05
14	21.4008571428571	9.74808571428571	2.3922	7.51562767408717e-06
14	21.6223	12.7938	2.4365	4.29464438519267e-06
14	25.346	13.749	0.549	2.14732219259633e-07
14	27.1769411764706	2.61970588235294	0.547470588235294	3.65044772741377e-06
14	27.228	2.843	1.051	2.14732219259633e-07
14	27.4225	2.70316666666667	0.821	1.2883933155578e-06
14	27.4234210526316	2.65605263157895	0.654105263157895	4.07991216593303e-06
14	27.7912666666667	3.92186666666667	2.41853333333333	3.2209832888945e-06
14	28.1041428571429	3.973125	1.07889285714286	1.20250042785395e-05
14	28.1182607099143	3.98924357405141	0.83018482252142	0.00017543622313512
14	28.3493491525424	3.91400745762712	0.654574915254237	0.000316730023407959
14	28.4397718832891	3.82992838196287	0.560533156498674	8.09540466608818e-05
14	29.0613333333333	10.4326666666667	0.567	6.441966577789e-07
14	29.6154411764706	5.24119607843137	2.45169607843137	2.19026863644826e-05
14	29.7865555555556	4.00727777777778	1.44088888888889	3.8651799466734e-06
14	29.8379090909091	6.58227272727273	0.565181818181818	2.36205441185597e-06
14	29.8917627118644	5.37227683615819	1.06398305084746	0.000114022808426865
14	29.9296006493507	18.1965162337662	1.1170974025974	6.61375235319671e-05
14	29.9987222222222	18.4691507936508	1.41584920634921	2.70562596267138e-05
14	30.0621538461539	5.37735042735043	1.45033333333333	2.51236696533771e-05
14	30.0762525210949	5.25145853056184	0.849793990533031	0.00104338385338256
14	30.1639941211052	9.67354320987654	1.0747366255144	0.000365259504960636
14	30.1721216216216	12.8036418918919	1.40805405405405	3.17803684504257e-05
14	30.2141774193548	12.8433064516129	2.7178064516129	1.33133975940973e-05
14	30.2379233716475	7.24256858237548	1.06087509578544	0.000280225546133822
14	30.2919943820225	9.72801123595506	1.43865168539326	3.82223350282147e-05
14	30.3379567279194	5.19483995257854	0.667856747678325	0.001086759761673
14	30.4269891304348	9.72422826086957	2.47529347826087	1.97553641718863e-05
14	30.4689035591274	12.644447761194	1.10685648679679	0.000187031762975141
14	30.5031177358491	9.48293396226415	0.870974716981132	0.000569040381038029
14	30.5380578386606	12.440401826484	0.893639269406393	0.000141079068053579
14	30.5518694426372	7.09471524615051	0.867034482758621	0.000990130263006169
14	30.609064516129	108.007564516129	100.091790322581	1.33133975940973e-05
14	30.6700387323944	4.81491549295775	0.566380281690141	6.09839502697359e-05
14	30.7520868740516	6.93984901365706	0.697719650986343	0.000566034129968394
14	30.8058	12.3986181818182	0.711636363636364	1.18102720592798e-05
14	30.8198767123288	18.9876712328767	0.883780821917808	3.13509040119065e-05
14	30.9221111111111	7.13059027777778	1.434625	3.09214395733872e-05
14	31.0448607068607	9.21337006237006	0.714424116424116	0.000103286197463884
14	31.4598181818182	19.4046818181818	0.691272727272727	4.72410882371193e-06
14	31.6406956521739	7.19176521739131	2.31952173913044	2.46942052148578e-05
14	38.3476666666667	4.03633333333333	1.06466666666667	6.441966577789e-07
14	38.555	2.864	0.592	2.14732219259633e-07
14	40.2557096774194	5.50009677419355	2.63396774193548	6.65669879704864e-06
14	40.7342222222222	3.96018518518519	0.650641975308642	1.73933097600303e-05
14	40.8280165289256	5.1424958677686	0.568537190082645	2.59825985304156e-05
14	40.8380411051213	5.54631940700809	0.847598382749326	0.000318662613381296
14	41.0361590909091	3.94236363636364	0.841068181818182	9.44821764742387e-06
14	41.0624460020768	5.47885514018692	0.661696780893043	0.000413574254294054
14	41.8935689655172	5.55169540229885	1.07357471264368	3.73634061511762e-05
14	42.1559512195122	5.56519512195122	1.43909756097561	8.80402098964497e-06
14	42.4605217391304	3.66339130434783	0.558086956521739	4.93884104297157e-06
14	43.1193333333333	18.0609444444444	0.7095	3.8651799466734e-06
14	43.4348125	7.3249	1.4572375	3.43571550815413e-05
14	43.6145066666667	7.22836666666667	2.3675	3.2209832888945e-05
14	43.8189666666667	7.38645476190476	1.05912698412698	0.000270562596267138
14	43.9403324498296	7.2100193108671	0.86573911397198	0.00113421558212938
14	44.1755642857143	12.8621	1.41042857142857	3.00625106963487e-05
14	44.3768188162316	7.0914861721375	0.689931506849315	0.000830798956315522
14	44.4443596491228	9.72715789473684	2.44465789473684	2.44794729955982e-05
14	44.5671111111111	6.60361111111111	0.570666666666667	3.8651799466734e-06
14	44.6605673758865	18.7806382978723	1.41368794326241	3.02772429156083e-05
14	44.8881294247788	9.72406526548673	1.06602654867257	0.000388235852421417
14	45.0278928571429	12.2354761904762	0.718428571428571	1.80375064178092e-05
14	45.0434207650273	18.0454262295082	0.892027322404372	3.92959961245129e-05
14	45.1538868894602	17.3885526992288	1.12426735218509	8.35308332919974e-05
14	45.1861957470011	9.57219083969466	0.866316248636859	0.000787637780244335
14	45.2226582278481	12.7956455696203	2.72579746835443	1.6963845321511e-05
14	45.2660484848485	12.5727242424242	1.0960101010101	0.000212584897067037
14	45.337	2.5565	0.547	4.29464438519267e-07
14	45.4835714285714	20.732619047619	3.52057142857143	1.35281298133569e-05
14	45.5941913919414	9.24737728937729	0.714811355311355	0.00023448758343152
14	45.6461546961326	9.63060773480663	1.43850828729282	3.88665316859936e-05
14	45.8154212218649	12.4167341907824	0.878860664523044	0.000200345160569238
14	49.323	8.754	0.559	4.29464438519267e-07
14	55.9295	6.5925	0.577	4.29464438519267e-07
14	59.1551016166282	7.55406928406467	0.688140877598153	9.29790509394213e-05
14	59.4266666666667	9.221	0.553666666666667	6.441966577789e-07
14	59.4895068027211	7.65455272108844	0.862622448979592	0.000126262544924664
14	61.0104851485149	7.56018316831683	1.09628217821782	4.33759082904459e-05
14	61.0686363636364	19.1849090909091	0.724181818181818	2.36205441185597e-06
14	63.2958333333333	5.79333333333333	1.41933333333333	1.2883933155578e-06
14	63.6551681772407	9.56566062437059	0.718950654582075	0.000213229093724816
14	64.0205116537181	9.88376655567888	0.865631520532741	0.000580421188658789
14	64.5718807174888	9.97920179372197	1.06851390134529	0.000239426424474491
14	64.622890625	9.9809375	2.320140625	1.37428620326165e-05
14	64.6688947368421	5.65184210526316	1.13357894736842	4.07991216593303e-06
14	64.7084571428572	5.4366	0.849028571428572	7.51562767408717e-06
14	65.2609090909091	7.65322727272727	2.41022727272727	4.72410882371193e-06
14	66.6424722222222	5.26269444444445	0.653916666666667	7.7303598933468e-06
14	67.2804285714286	4.617	0.556142857142857	1.50312553481743e-06
14	67.7533043478261	7.54698550724638	1.4086231884058	1.48165231289147e-05
14	68.0170375	12.8573125	1.4211375	3.43571550815413e-05
14	68.5838343558282	9.76659509202454	1.4300736196319	3.50013517393202e-05
14	68.6632584269663	12.7340674157303	2.53219101123596	1.91111675141074e-05
14	68.8825	5.4365	1.9805	4.29464438519267e-07
14	69.6923709677419	19.0910241935484	1.42764516129032	2.66267951881945e-05
14	69.9010736842105	17.23844	1.12349684210526	0.000101997804148326
14	70.4097765363129	12.6872060055866	1.08329818435754	0.000307496537979795
14	70.4874418604651	16.4781976744186	0.886515503875969	5.54009125689854e-05
14	70.603908496732	12.0335032679739	0.732875816993464	3.28540295467239e-05
14	70.9741796572692	12.4179673852957	0.869337202874516	0.000388450584640677
14	71.5690714285714	3.58314285714286	0.847142857142857	3.00625106963487e-06
14	72.5527619047619	71.4715178571429	8.76697916666667	7.21500256712368e-05
14	72.9996666666667	3.55183333333333	0.546333333333333	1.2883933155578e-06
14	73.3955	2.834	0.6655	4.29464438519267e-07
14	73.8648333333333	3.7535	0.683055555555556	3.8651799466734e-06
14	78.209	2.769	0.428	2.14732219259633e-07
14	79.216	2.851	0.759	2.14732219259633e-07
14	79.961	2.843	1.067	2.14732219259633e-07
14	81.1395	3.4095	0.433	4.29464438519267e-07
14	84.163	2.8	0.816	2.14732219259633e-07
14	84.517	3.71625	1.03975	8.58928877038534e-07
14	84.658	6.515	0.578	2.14732219259633e-07
14	84.9995	2.51075	0.492	8.58928877038534e-07
14	85.113	7.478	1.15933333333333	1.2883933155578e-06
14	85.1353901098901	10.4406373626374	0.860714285714286	3.90812639052533e-05
14	85.2903823529412	7.74264705882353	1.52910294117647	1.46017909096551e-05
14	85.3184782608696	3.59513043478261	0.511	4.93884104297157e-06
14	85.3351	10.2211	2.5996	4.29464438519267e-06
14	85.3913333333333	12.1613875968992	0.732728682170543	2.77004562844927e-05
14	85.61175	5.28275	1.48025	8.58928877038534e-07
14	85.6334705882353	12.9926029411765	2.61991176470588	1.46017909096551e-05
14	85.6977653446648	12.7258111425873	0.863867799811143	0.000454802840391904
14	85.72125	5.5845	2.18425	8.58928877038534e-07
14	85.7848175675676	12.8001418918919	1.4177027027027	3.17803684504257e-05
14	85.7872040816327	10.0915306122449	0.707979591836735	1.0521878743722e-05
14	85.81725	3.68616666666667	0.80125	2.5767866311156e-06
14	85.8259947368421	9.67798421052632	1.43789473684211	4.07991216593303e-05
14	85.8528620689655	5.06234482758621	0.656241379310345	6.22723435852937e-06
14	85.8537643678161	10.3147471264368	1.12600574712644	3.73634061511762e-05
14	85.878	2.602	2.093	2.14732219259633e-07
14	85.9297068856601	13.0032520530638	1.08076816171826	0.000339921103088
14	85.9746188925081	140.012990228013	17.7583159609121	6.59227913127074e-05
14	86.0043333333333	20.1331666666667	0.734	1.2883933155578e-06
14	86.1107811993517	16.8974781199352	1.11630307941653	0.000132489779283194
14	86.1371428571429	3.60771428571429	0.676952380952381	4.5093766044523e-06
14	86.1518181818182	7.52763636363636	2.24909090909091	2.36205441185597e-06
14	86.1711818181818	5.28290909090909	0.838090909090909	4.72410882371193e-06
14	86.2120085714286	16.3159371428571	0.900314285714286	7.51562767408717e-05
14	86.2602173913044	7.19030434782609	0.85895652173913	4.93884104297157e-06
14	86.2953333333333	7.47033333333333	0.684733333333333	3.2209832888945e-06
14	86.2987142857143	5.00092857142857	0.527357142857143	3.00625106963487e-06
14	86.3616296296296	18.7205925925926	1.40725185185185	2.89888496000505e-05
14	86.68	3.496	2.278	2.14732219259633e-07
14	86.75	5.14914285714286	1.10642857142857	1.50312553481743e-06
14	86.956	3.595	1.45	2.14732219259633e-07
14	87.218	3.495	0.422857142857143	1.50312553481743e-06
14	87.3305	2.64125	0.647	8.58928877038534e-07
15	3.351	1.547	0.448	2.14732219259633e-07
15	3.779	1.56033333333333	0.402666666666667	6.441966577789e-07
15	4.013	1.877	0.6735	4.29464438519267e-07
15	4.069	1.791	0.571	2.14732219259633e-07
15	4.095	3.539	0.504	2.14732219259633e-07
15	4.756	1.686	0.497	2.14732219259633e-07
15	6.564	1.766	0.4295	4.29464438519267e-07
15	7.58684848484849	3.42227272727273	0.549666666666667	7.0861632355679e-06
15	7.69961224489796	2.25392857142857	0.544051020408163	2.10437574874441e-05
15	7.8685	5.0285	0.5695	8.58928877038534e-07
15	7.90455414012739	2.4497898089172	0.659331210191083	3.37129584237624e-05
15	7.935	6.123	1.502	2.14732219259633e-07
15	7.9944	2.5272	0.810183333333333	1.2883933155578e-05
15	8.23348837209302	3.60347286821705	0.659321705426357	5.54009125689854e-05
15	8.29743169398907	3.70391803278689	0.838021857923497	3.92959961245129e-05
15	8.548	100.316	90.859	2.14732219259633e-07
15	8.58465408805031	5.04000628930818	0.695207547169811	3.41424228622817e-05
15	8.6055	4.8875	1.3785	4.29464438519267e-07
15	8.64798952879581	5.17110994764398	0.86603664921466	4.101385387859e-05
15	8.65520689655173	6.6498275862069	0.710413793103448	6.22723435852937e-06
15	8.843	3.55755555555556	1.082	1.9325899733367e-06
15	8.86149275362319	6.87908695652174	0.870159420289855	1.48165231289147e-05
15	8.9444	7.12366666666667	1.04853333333333	3.2209832888945e-06
15	8.95653846153846	5.17115384615385	1.02976923076923	2.79151885037523e-06
15	9.05	10.59	2.433	2.14732219259633e-07
15	9.208	8.777	0.702	2.14732219259633e-07
15	9.27825	9.66275	1.03	8.58928877038534e-07
15	9.283875	9.164375	0.832125	1.71785775407707e-06
15	11.593	4.81642857142857	0.565571428571429	1.50312553481743e-06
15	12.2405	4.93216666666667	2.27583333333333	1.2883933155578e-06
15	12.4706949152542	2.65638418079096	0.818322033898305	3.80076028089551e-05
15	12.5219849246231	2.4703567839196	0.55529648241206	4.2731711632667e-05
15	12.5691428571429	2.72228571428571	1.07	1.50312553481743e-06
15	12.6480809628009	2.60011597374179	0.646809628008753	9.81326242016524e-05
15	12.8346363636364	7.41763636363636	2.16209090909091	2.36205441185597e-06
15	12.844875	3.4980625	1.4835	3.43571550815413e-06
15	12.8599836575875	5.07145291828794	0.702831906614786	0.000275930901748629
15	12.894379204893	6.7124128440367	0.723262996941896	7.02174356979001e-05
15	13.0100967911625	5.26678590215676	0.861368227248816	0.000408205948812563
15	13.08125	3.775	2.381	1.71785775407707e-06
15	13.083	2.083	0.4	2.14732219259633e-07
15	13.144670886076	3.76269620253165	1.06310126582278	1.6963845321511e-05
15	13.1524157534247	3.62276712328767	0.667857534246575	0.000313509040119065
15	13.1624303278689	3.67170163934426	0.846418032786885	0.000261973307496753
15	13.2296029822926	7.0643201304753	0.861792171481827	0.000460815342531173
15	13.2586538461538	3.28265384615385	0.562605769230769	2.23321508030019e-05
15	13.3460111731844	5.34989106145251	1.04227932960894	7.68741344949487e-05
15	13.464	2.82633333333333	1.41366666666667	6.441966577789e-07
15	13.49400499002	7.27779640718563	1.05076047904192	0.000215161683698153
15	13.6190822622108	9.34090616966581	0.889740359897172	0.000167061666583995
15	13.6894	12.3954	2.3078	1.07366109629817e-06
15	13.7856395348837	12.1811046511628	0.912976744186046	1.84669708563285e-05
15	13.7937058823529	9.25941176470588	0.709882352941176	3.65044772741377e-06
15	13.83388	5.2178	1.409	5.36830548149083e-06
15	13.8506	152.5059	132.1635	2.14732219259633e-06
15	13.85575	12.28125	0.66375	8.58928877038534e-07
15	13.945303030303	7.31466666666667	1.43269696969697	7.0861632355679e-06
15	13.9495660377359	9.88905660377358	1.40883018867925	1.13808076207606e-05
15	13.9778751592357	9.56597070063694	1.08861910828025	0.000168564792118812
15	14.01	10.7245	1.9585	1.2883933155578e-06
15	14.1525083333333	12.3442666666667	1.11469166666667	5.1535732622312e-05
15	14.4274230769231	12.7476346153846	1.39128846153846	1.11660754015009e-05
15	14.4977307692308	16.9885384615385	1.41734615384615	5.58303770075047e-06
15	14.6455	2.595	1.9865	4.29464438519267e-07
15	14.6809090909091	15.6991818181818	1.13490909090909	7.0861632355679e-06
15	15.1646666666667	16.5518333333333	0.916333333333333	1.2883933155578e-06
15	16.6535	2.5615	1.077	4.29464438519267e-07
15	16.7085	2.641	1.3285	4.29464438519267e-07
15	18.4805294117647	2.58998529411765	0.560161764705882	1.46017909096551e-05
15	18.6165	6.443	0.578	4.29464438519267e-07
15	18.6320298507463	2.724	0.815014925373134	1.43870586903954e-05
15	18.9026971428571	2.67652571428571	0.643902857142857	3.75781383704358e-05
15	19.8636666666667	22.8343333333333	0.732	6.441966577789e-07
15	19.9780621983914	3.80047399463807	0.846975335120643	0.000400475588919216
15	20.024724137931	3.86830344827586	1.06553103448276	3.11361717926468e-05
15	20.0248509518024	3.69298339408668	0.661984204131227	0.000530173849352035
15	20.0310606060606	3.78118181818182	1.44136363636364	7.0861632355679e-06
15	20.0488571428571	3.78228571428571	2.58204761904762	4.5093766044523e-06
15	20.1955607120153	7.27615893197711	1.06016274634456	0.000337773780895403
15	20.2135745614035	3.42292105263158	0.563964912280702	4.89589459911964e-05
15	20.2762163543441	5.31534752981261	1.05835434412266	0.000126047812705405
15	20.2838475609756	12.7467926829268	1.40006097560976	3.52160839585799e-05
15	20.2874557299378	7.1283920639621	0.864783535682559	0.000725150704439782
15	20.3548853046595	9.58978494623656	1.09105436081243	0.000359461735040626
15	20.3580555555556	7.06838888888889	2.28308333333333	7.7303598933468e-06
15	20.4315623043206	9.42537758296807	0.887931120851597	0.000342927354157635
15	20.4745379746835	9.84087974683544	1.39062658227848	3.39276906430221e-05
15	20.4747519788918	12.5608073878628	1.1145382585752	0.000162767022198802
15	20.5098176328502	5.17071678743961	0.862158816425121	0.000711193110187906
15	20.5166074766355	17.0175327102804	1.41045794392523	2.29763474607808e-05
15	20.6181558441558	5.19294805194805	1.43525974025974	1.65343808829918e-05
15	20.6205659340659	17.0038296703297	1.13458791208791	3.90812639052533e-05
15	20.6888324070115	5.07865968362548	0.693527148353997	0.000502258660848283
15	20.7187280701754	7.2575701754386	1.42105263157895	2.44794729955982e-05
15	20.7255384615385	16.8960384615385	0.906173076923077	1.11660754015009e-05
15	20.7703187414501	6.81517783857729	0.71586730506156	0.000156969252278792
15	20.8232098765432	12.3708436213992	0.909637860082304	5.21799292800909e-05
15	20.8765	13.0043	2.29335	4.29464438519267e-06
15	20.8933333333333	12.4271666666667	0.705416666666667	2.5767866311156e-06
15	20.92532	9.88832	2.18604	5.36830548149083e-06
15	20.9282857142857	5.1427380952381	2.27183333333333	9.0187532089046e-06
15	21.226	8.375	0.581	2.14732219259633e-07
15	21.3131666666667	4.71661111111111	0.568555555555556	3.8651799466734e-06
15	21.3171466666667	9.176	0.71704	1.61049164444725e-05
15	21.3418108108108	39.4075135135135	24.4128108108108	7.94509211260643e-06
15	26.907625	2.672875	0.54375	1.71785775407707e-06
15	27.6014285714286	2.71028571428571	0.837142857142857	1.50312553481743e-06
15	27.6452666666667	4.01013333333333	1.54066666666667	3.2209832888945e-06
15	27.8793623188406	4.02449275362319	1.05904347826087	1.48165231289147e-05
15	28.0045942782835	3.98476202860858	0.839778933680104	0.000165129076610658
15	28.190125	2.7558125	0.644625	3.43571550815413e-06
15	28.2620570698467	3.92162776831346	0.657479557069847	0.00025209562541081
15	28.318037037037	3.77575	0.564111111111111	2.31910796800404e-05
15	28.7288333333333	3.9705	2.47233333333333	2.5767866311156e-06
15	29.4575	5.37028947368421	2.40505263157895	1.63196486637321e-05
15	29.8564	20.6021	0.7181	2.14732219259633e-06
15	30.1319950917627	5.2610341442595	0.861528595817328	0.00100623517945064
15	30.1984639303483	5.37567164179105	1.05253482587065	0.000172644704284745
15	30.2391793721973	9.65799551569507	1.08259417040359	0.000478852848948982
15	30.267623853211	12.885995412844	1.39959174311927	4.68116237986001e-05
15	30.2857411444142	7.25763814713897	1.0613553133515	0.000394033622341427
15	30.3398704600484	5.160898062954	0.683020338983051	0.000886844065542286
15	30.3408275862069	18.6448620689655	0.895956896551724	2.49089374341175e-05
15	30.3705	6.677	0.5785	4.29464438519267e-07
15	30.3784330708661	5.33649606299213	1.45705511811024	2.72709918459734e-05
15	30.3984621212121	12.5833106060606	1.10891761363636	0.000226757223538173
15	30.4275642458101	7.12482681564246	1.43375418994413	3.84370672474744e-05
15	30.4434606741573	101.023146067416	81.6057528089888	1.91111675141074e-05
15	30.5012512562814	17.6474572864322	1.42537688442211	4.2731711632667e-05
15	30.5228398169336	9.44475781845919	0.87644469870328	0.000563027878898759
15	30.5712783483098	7.09730402225075	0.867309157038939	0.00100365839281953
15	30.6384611650485	9.76783495145631	1.42505339805825	4.42348371674845e-05
15	30.6487826086957	4.71802173913044	0.565804347826087	9.87768208594314e-06
15	30.6574972527473	18.2766675824176	1.13137912087912	7.81625278105066e-05
15	30.821384180791	12.3816346516008	0.900713747645951	0.000114022808426865
15	30.9016341463415	12.6995609756098	2.48431707317073	8.80402098964497e-06
15	30.9160059630292	6.88096243291592	0.710841383422779	0.000360105931698405
15	31.0157567567568	9.63493243243243	2.29344594594595	1.58901842252129e-05
15	31.0452242990654	7.18015887850467	2.45724299065421	2.29763474607808e-05
15	31.4690321285141	9.14598393574297	0.720875502008032	5.34683225956487e-05
15	31.6001363636364	12.2762727272727	0.709227272727273	4.72410882371193e-06
15	40.65025	3.92873333333333	0.65675	1.2883933155578e-05
15	40.9172413793103	5.55885477453581	0.855268567639257	0.000323816186643527
15	41.0845	4.07375	1.028	8.58928877038534e-07
15	41.2504541203974	5.46263880771479	0.679637638807715	0.000367406827153233
15	41.2671794871795	5.5948717948718	1.47384615384615	8.3745565511257e-06
15	41.3191828358209	5.63956716417911	1.06135447761194	5.75482347615817e-05
15	41.7470454545455	5.26213636363636	0.571863636363636	4.72410882371193e-06
15	41.7892222222222	3.81830555555556	0.839888888888889	7.7303598933468e-06
15	42.42175	6.746	0.5795	8.58928877038534e-07
15	42.4285172413793	5.42831034482759	2.70727586206897	6.22723435852937e-06
15	43.7485384615385	3.69276923076923	0.561538461538462	2.79151885037523e-06
15	43.7563897349126	7.36462098138748	1.0570372250423	0.00038072022474733
15	44.0234492471213	7.21649743135518	0.867170062001772	0.00121216337772063
15	44.0905682819383	18.309013215859	1.41083700440529	4.87442137719368e-05
15	44.3177431346283	7.04080576021433	0.707803750837241	0.000641190406709265
15	44.4608108108108	12.7349459459459	1.39700540540541	3.97254605630322e-05
15	44.6942066115702	7.28661983471074	2.32590909090909	2.59825985304156e-05
15	44.7129111111111	18.1746	0.88915	3.8651799466734e-05
15	44.9614196428572	9.69314285714286	1.45175892857143	4.81000171141579e-05
15	45.0746349014877	9.68199678327302	1.07054282267793	0.000534039029298708
15	45.1132769230769	7.3173641025641	1.44362051282051	4.18727827556285e-05
15	45.1644075895994	12.6350913562895	1.10800773014758	0.000305563948006458
15	45.2537208237986	17.7202768878719	1.12460183066362	9.38379798164598e-05
15	45.394137254902	12.4205882352941	0.721235294117647	1.09513431822413e-05
